-2580	-2580	142	142	142	163	163	163	-2580	-2580	-2580	-2580	-2580	-2580	-2580	-2580	100	79	79	79	79	79	79	79	
-2580	142	142	142	142	163	185	185	185	185	185	-2580	-2580	-2580	-2580	-2580	-2580	-2580	79	79	79	79	79	79	
163	163	163	163	163	185	185	185	185	185	208	185	163	142	-2580	-2580	79	79	79	79	79	79	79	79	
163	163	163	163	163	185	208	185	185	208	185	185	185	163	163	-2580	-2580	-2580	59	79	79	79	79	79	
163	163	163	163	163	185	185	185	185	185	163	185	163	163	-2580	-2580	-2580	-2580	59	79	79	79	79	79	
163	163	142	163	163	163	185	163	163	163	142	142	142	-2580	39	39	-2580	-2580	79	79	100	79	100	100	
208	163	163	163	185	185	185	163	163	142	142	121	59	59	39	39	39	59	59	79	100	100	100	100	
208	185	185	163	185	185	185	163	142	142	79	59	39	59	39	39	19	39	39	59	79	79	79	100	
208	185	185	163	185	185	163	142	100	79	59	39	39	39	39	39	19	39	39	59	79	79	79	100	
208	185	185	163	163	142	79	39	39	59	39	19	19	39	39	19	19	39	39	59	79	79	79	79	
208	208	163	142	142	79	39	19	19	39	39	19	19	39	39	19	19	39	39	59	59	79	79	79	
142	163	142	142	142	59	19	19	19	39	19	19	19	39	39	39	39	39	39	59	59	59	59	79	
142	163	163	142	142	39	19	0	19	19	19	19	39	39	39	39	39	39	39	39	79	59	59	79	
142	142	163	163	163	59	19	19	19	19	19	19	19	39	39	39	39	39	59	59	79	79	59	59	
121	142	142	163	142	59	39	19	19	19	19	19	19	39	39	39	19	39	39	19	39	39	59	59	
100	121	121	121	100	59	39	39	39	19	19	39	39	39	39	39	59	39	39	79	79	79	59	59	
79	100	100	100	100	59	59	39	39	19	19	39	39	39	39	39	59	39	39	59	59	59	59	59	
79	79	100	100	79	59	59	39	39	19	39	39	39	39	39	39	59	39	59	59	59	59	59	59	
59	79	79	79	79	59	59	59	59	39	39	39	39	39	39	39	19	39	59	39	59	59	59	59	
59	59	59	79	59	59	59	59	59	39	59	39	59	59	59	59	19	59	39	59	39	59	59	59	
39	59	59	59	59	59	59	59	59	39	39	39	39	19	19	19	19	19	39	19	39	39	59	59	
39	39	39	39	39	39	59	59	59	39	39	39	59	59	59	19	19	59	59	59	59	59	59	59	
39	39	39	39	39	39	59	59	59	39	39	59	79	59	59	59	19	59	59	59	59	59	59	59	
19	39	39	39	39	39	39	39	59	19	59	59	59	19	59	19	19	59	39	39	39	59	59	39	
