-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	40	
-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	144	144	144	-2599	-2599	123	144	144	-2599	-2599	60	60	
-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	144	144	144	144	-2599	144	144	144	144	102	81	81	60	
-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	144	144	144	144	144	166	166	166	144	144	144	144	123	102	102	81	
-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	144	144	144	144	144	166	166	166	166	144	144	144	123	123	102	81	
-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	144	144	166	166	166	166	166	166	144	144	144	123	81	
-2599	-2599	-2599	-2599	-2599	189	189	-2599	-2599	-2599	-2599	144	144	144	144	166	166	166	166	166	144	144	123	81	
-2599	-2599	-2599	-2599	189	211	211	189	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	166	166	166	144	144	123	81	
-2599	-2599	-2599	189	211	211	211	211	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	144	166	166	144	144	123	81	
81	-2599	211	211	211	211	211	211	-2599	-2599	-2599	-2599	-2599	-2599	-2599	-2599	144	144	144	166	144	144	102	60	
102	144	211	211	211	235	235	235	-2599	-2599	-2599	-2599	-2599	-2599	-2599	0	0	0	144	144	144	144	102	60	
144	144	144	211	211	-2599	-2599	-2599	-2599	-2599	-2599	-2599	0	0	0	0	0	-2599	123	144	144	123	102	60	
123	123	144	189	211	211	-2599	-2599	-2599	-2599	-2599	-2599	0	0	20	0	0	20	123	123	102	102	60	60	
102	123	123	144	189	189	-2599	-2599	-2599	-2599	-2599	0	0	0	0	0	20	20	102	102	102	102	60	60	
102	102	102	123	-2599	81	-2599	-2599	-2599	-2599	-2599	0	20	0	20	0	20	20	40	60	81	81	40	40	
81	81	81	81	81	-2599	-2599	-2599	40	40	20	20	20	20	20	0	20	40	60	60	60	60	40	40	
60	60	60	60	60	60	60	60	20	20	0	0	0	0	0	0	20	40	60	60	60	60	40	40	
60	60	60	60	60	60	60	60	40	40	0	0	20	0	0	0	20	40	60	60	40	40	40	40	
60	60	60	60	60	60	60	60	40	40	20	20	20	20	20	0	20	40	60	60	40	40	40	40	
60	60	60	60	60	60	60	60	60	40	40	20	20	20	20	20	40	40	60	60	40	40	40	40	
60	60	60	60	60	60	60	60	60	40	40	40	40	20	20	20	20	40	40	40	20	20	40	40	
40	40	40	40	60	60	60	40	40	40	40	40	40	20	20	20	20	40	40	40	20	20	20	40	
40	40	40	40	40	60	40	40	40	40	40	20	20	20	20	20	20	40	40	40	20	20	20	20	
40	40	40	40	40	40	40	40	40	40	40	20	20	20	20	20	20	20	20	20	0	20	20	20	
