173	173	173	173	173	173	173	156	156	156	156	140	140	123	123	123	107	107	107	91	91	76	76	76	
156	173	173	173	173	173	173	156	156	156	156	140	140	123	123	123	107	107	91	91	76	76	76	60	
173	156	156	173	173	173	173	156	156	156	156	140	140	123	123	123	107	91	91	91	76	60	60	60	
156	156	156	156	156	156	173	156	156	156	156	156	140	140	123	123	107	107	91	91	76	60	60	60	
156	140	140	156	156	156	173	156	156	140	140	123	123	123	123	123	107	91	76	76	60	60	60	60	
123	123	123	140	140	123	140	123	123	107	107	107	107	107	107	107	91	91	76	76	60	60	60	45	
107	107	123	123	123	107	107	91	91	76	91	76	91	91	76	91	76	76	60	60	60	60	60	45	
107	107	107	107	91	91	76	76	76	76	76	76	76	76	76	76	76	76	60	60	60	45	45	45	
107	91	91	91	91	76	76	60	76	60	60	60	60	60	60	60	60	60	60	60	60	45	45	45	
107	91	91	107	76	76	60	60	60	60	45	45	60	60	60	60	60	60	45	60	45	45	45	45	
107	91	91	91	60	60	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	
91	91	91	76	60	60	45	45	45	30	30	30	45	45	45	45	45	45	45	45	45	45	45	45	
107	91	91	76	60	60	45	45	30	30	30	30	30	30	45	45	45	45	45	45	45	45	45	45	
107	91	91	91	60	60	30	30	30	30	30	30	30	30	45	45	45	45	45	45	45	45	30	30	
107	91	91	91	60	60	30	30	30	30	30	30	30	30	45	45	45	45	45	45	45	30	30	30	
91	91	91	91	76	60	45	30	30	30	30	30	30	30	45	45	45	45	45	45	45	30	30	30	
91	91	91	91	76	76	60	45	45	30	45	30	30	30	45	45	45	45	45	45	45	30	15	15	
76	91	91	91	76	76	60	60	45	45	30	45	30	45	30	45	45	45	45	45	45	45	30	30	
76	91	91	91	91	76	76	60	45	45	45	45	45	45	45	45	45	45	60	60	45	30	30	15	
76	76	76	91	76	76	76	76	45	45	45	45	45	45	45	45	45	60	60	60	60	45	45	15	
76	76	76	76	76	76	76	76	60	60	45	45	60	60	45	45	45	45	60	60	60	30	30	15	
76	76	76	76	76	76	76	76	60	60	60	60	60	60	45	45	45	45	60	60	60	45	45	30	
60	60	60	76	60	76	76	76	60	60	60	45	60	45	45	45	45	45	60	60	45	45	45	45	
60	60	60	76	60	76	76	76	60	60	60	45	60	45	45	45	45	45	45	45	45	45	45	45	
