145	145	145	145	145	145	145	145	145	145	128	128	128	128	128	128	128	145	128	145	145	145	128	145	
145	128	145	145	145	145	145	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	
128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	111	128	128	128	128	128	128	128	128	
128	128	128	128	128	128	128	128	128	128	128	128	111	111	111	111	111	111	111	128	128	128	128	128	
128	128	128	128	128	128	128	128	128	128	111	111	111	111	111	111	111	111	111	128	128	128	128	128	
111	111	111	111	111	128	111	111	111	111	111	111	95	95	95	111	111	111	111	128	128	128	128	128	
111	111	111	111	111	111	111	111	111	111	111	95	78	78	78	78	95	95	111	111	111	111	128	128	
111	111	111	111	111	111	111	111	95	95	95	62	62	62	62	78	95	95	95	111	111	111	111	111	
95	111	111	111	111	111	111	95	95	78	62	31	31	31	46	62	78	78	78	111	111	111	111	111	
95	95	95	111	111	111	95	95	78	46	31	15	31	31	46	46	62	62	78	95	95	95	111	111	
95	95	95	111	111	95	95	78	46	15	15	15	15	15	31	31	46	62	62	78	78	95	95	95	
95	95	95	111	95	95	78	46	31	15	15	15	15	15	15	15	31	46	62	62	62	78	78	78	
78	95	95	111	95	95	78	46	15	15	0	0	0	0	15	15	31	31	46	46	62	62	78	78	
78	95	95	111	95	78	78	46	15	0	0	0	0	0	0	15	15	31	46	46	62	62	62	78	
78	78	78	95	95	78	62	46	15	15	0	0	0	0	0	15	15	31	46	46	46	62	62	62	
78	78	78	95	78	78	62	46	15	15	0	0	0	0	0	15	31	31	46	46	46	62	62	62	
78	78	78	78	78	62	62	46	15	15	15	15	15	0	0	15	31	31	46	31	46	46	62	62	
62	78	78	78	62	62	62	46	31	31	15	15	15	0	0	15	31	31	31	31	46	46	46	62	
62	62	62	62	62	46	46	31	31	31	15	15	15	15	15	15	31	31	31	46	46	46	46	46	
62	62	62	62	62	46	46	46	31	31	31	15	15	15	15	31	31	31	31	46	46	46	46	46	
62	62	62	62	62	46	46	46	31	31	31	31	31	31	31	31	46	46	46	46	46	46	46	46	
62	62	46	62	46	46	46	46	46	46	46	46	31	31	31	46	46	46	46	46	46	46	46	46	
62	62	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	
46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	
