163	142	142	142	142	163	163	163	185	185	185	-2580	-2580	-2580	-2580	-2580	79	79	79	79	79	79	79	79	
142	142	142	142	142	163	163	185	185	185	185	185	185	163	-2580	100	79	79	79	79	79	79	79	79	
163	142	163	163	163	185	185	185	208	230	208	208	185	163	142	121	100	79	79	79	79	79	100	79	
142	142	142	163	163	185	185	185	208	230	208	230	163	163	121	121	100	79	79	79	79	79	100	100	
142	142	142	163	163	185	185	185	185	208	208	208	163	163	163	79	79	79	79	79	79	100	100	100	
142	142	142	163	163	185	185	185	185	163	163	163	79	79	79	79	100	100	79	100	79	100	100	100	
185	185	142	163	185	208	185	185	185	163	142	100	79	79	79	79	79	79	79	100	100	100	100	100	
208	142	163	163	185	185	185	163	142	100	79	59	59	79	79	59	79	79	79	79	100	100	100	100	
163	163	163	163	185	185	185	121	100	79	59	39	39	59	59	59	59	59	59	79	79	79	79	100	
163	163	163	163	185	163	79	79	59	59	39	39	39	39	39	39	39	39	59	59	79	79	79	79	
163	163	163	163	163	121	59	59	39	39	39	19	19	39	39	39	39	39	39	59	59	59	79	79	
142	142	142	142	142	100	39	39	39	39	39	19	39	39	39	39	39	39	39	59	59	59	59	79	
142	163	163	163	163	121	0	19	19	19	19	19	39	59	39	39	39	39	39	39	39	39	59	59	
142	163	163	163	163	142	19	19	19	19	19	19	39	39	39	39	39	39	39	39	39	39	59	59	
142	142	142	163	142	100	39	19	19	19	19	19	39	39	39	39	39	39	39	39	39	39	39	59	
121	142	142	142	142	79	59	39	39	39	19	19	39	39	39	39	39	39	39	39	39	39	59	59	
79	100	121	121	121	79	59	39	39	39	19	39	39	39	39	39	39	39	39	39	39	39	39	59	
59	79	100	100	79	79	59	59	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	59	
79	79	100	79	79	59	59	59	59	39	39	39	39	39	39	39	19	39	39	39	39	39	59	59	
59	59	79	79	59	59	59	59	59	39	39	39	39	59	59	19	19	39	39	39	39	39	59	59	
59	59	59	59	59	59	59	59	59	59	39	39	39	39	39	19	19	39	39	39	39	39	59	59	
59	39	39	39	39	59	59	59	59	39	39	39	39	59	59	59	19	59	59	39	39	39	39	39	
59	59	59	59	59	59	59	59	59	39	39	39	59	59	59	59	19	59	59	39	39	39	39	39	
39	39	39	39	39	39	39	39	39	19	19	19	19	19	19	0	19	59	39	19	19	19	19	19	
