120	141	141	162	183	183	-2560	-2560	-2560	-2560	-2560	-2560	183	-2560	183	183	183	183	183	162	162	-2560	120	99	
141	141	141	162	183	183	183	183	-2560	-2560	-2560	-2560	183	183	205	205	205	183	183	162	183	162	141	99	
141	162	162	162	183	183	162	162	162	183	183	183	183	205	205	205	205	183	183	162	162	162	141	99	
120	141	141	183	183	183	183	183	183	183	183	205	205	205	205	205	205	205	205	183	183	183	141	120	
120	120	120	183	183	183	183	183	183	183	183	205	183	205	205	205	205	205	205	183	183	183	162	120	
99	162	162	228	228	228	228	205	205	183	183	183	183	183	205	205	205	205	205	183	205	205	162	120	
120	162	162	228	228	228	228	205	205	183	183	183	162	162	183	205	205	205	228	183	205	205	162	99	
162	162	162	228	228	228	228	228	228	228	141	-2560	141	141	162	162	183	183	205	183	205	205	141	79	
162	183	205	228	228	250	228	228	228	-2560	39	79	79	99	99	120	141	162	183	183	205	205	79	79	
162	183	205	228	250	250	250	250	250	-2560	39	39	59	59	59	79	79	79	39	99	99	79	79	79	
162	183	205	228	250	250	250	250	-2560	0	39	39	39	59	59	59	59	39	-2560	-2560	-2560	99	99	99	
183	183	205	228	250	274	274	274	20	0	0	20	39	39	39	39	39	39	59	-2560	120	99	99	99	
162	183	183	228	250	250	250	-2560	20	20	0	20	39	39	39	39	39	59	59	59	120	120	99	99	
141	141	162	205	228	228	228	120	20	20	0	20	39	39	39	39	39	39	79	59	99	79	99	99	
141	141	141	162	205	205	120	120	79	39	20	20	39	39	39	20	39	59	79	59	79	79	79	79	
120	120	120	120	120	120	120	99	99	79	39	39	39	39	39	20	39	59	79	79	79	79	79	79	
99	99	99	99	99	99	99	99	99	79	39	20	39	39	39	20	39	59	99	79	79	79	79	79	
99	99	99	99	99	99	99	99	99	79	39	39	39	39	39	39	59	79	99	79	79	79	79	79	
99	99	99	99	99	99	99	99	99	79	79	59	59	59	59	39	59	79	79	79	79	79	79	79	
99	99	99	99	99	99	99	99	99	79	79	79	79	59	79	59	79	79	79	79	79	79	79	79	
99	99	99	99	99	99	99	99	99	79	79	79	79	59	59	59	79	79	79	59	59	59	79	79	
79	79	79	79	99	99	99	99	99	79	79	79	79	79	79	59	79	79	79	59	59	79	79	79	
79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	59	59	79	79	59	59	59	59	59	
79	79	79	79	79	79	79	79	79	79	79	79	59	59	59	59	59	79	79	39	59	59	59	59	
